0	1	295.563
0	2	719.9040000000001
0	3	274.313
3	4	270.947
3	0	274.313
3	5	811.269
4	3	270.947
4	6	323.236
4	7	200.54600000000002
8	9	54.849999999999994
8	7	20.291
8	10	738.9670000000001
9	11	811.034
9	8	54.849999999999994
12	13	20.681
12	14	38.566
12	15	42.448
16	17	332.195
16	18	561.351
19	20	219.095
19	21	524.1239999999999
19	22	177.501
19	23	73.314
24	25	602.4370000000001
24	26	154.38500000000002
24	27	143.472
24	28	586.906
29	30	227.729
29	31	274.832
32	33	61.278
32	34	83.037
35	36	82.45400000000001
35	37	798.575
38	39	215.77100000000002
40	41	137.97199999999998
42	43	152.038
42	44	76.262
45	46	187.44
45	47	275.284
45	48	171.002
50	51	31.392
28	52	123.19200000000001
28	53	113.878
28	24	586.906
54	55	79.472
56	57	28.63
60	61	145.76100000000002
62	2	90.371
62	63	164.75000000000003
62	5	273.755
62	64	809.0400000000001
65	66	264.445
67	68	12.15
67	69	170.69400000000002
70	71	561.585
72	73	77.31
72	74	81.54
75	76	28.62
26	26	141.29
26	24	154.385
2	62	90.371
2	0	719.904
78	25	760.242
78	79	217.00400000000002
78	80	715.848
82	83	13.27
82	84	255.623
82	85	1212.31
86	87	499.39599999999996
18	88	337.61999999999995
18	21	716.936
93	94	80.365
93	95	18.308
93	96	574.8810000000001
96	97	183.909
96	98	227.882
96	99	105.53099999999999
96	93	574.8810000000001
98	96	227.882
98	100	774.0779999999999
98	101	233.299
102	103	256.408
102	104	230.288
102	105	730.604
102	106	186.19
105	107	731.4019999999998
105	108	244.54799999999997
105	102	730.6039999999999
109	110	531.738
109	111	67.91499999999999
110	112	51.738
110	113	127.38399999999999
112	114	66.824
112	115	230.77499999999998
112	113	125.06900000000002
115	116	345.761
115	117	137.822
117	118	52.113
117	119	71.724
120	121	87.215
120	122	113.58500000000001
120	123	374.88
124	125	15.17
124	126	228.735
127	128	109.353
129	130	8.205
129	122	189.07
131	132	12.121
131	133	53.258
131	14	293.92600000000004
134	135	122.761
134	136	117.395
134	137	209.96699999999998
134	133	319.999
137	138	118.925
137	139	121.868
137	140	176.295
137	134	209.96699999999998
140	141	118.979
140	137	176.295
140	142	122.114
140	143	176.671
143	144	131.061
143	145	118.851
143	146	122.114
143	140	176.671
144	147	129.414
144	148	90.445
144	149	118.762
144	143	131.061
147	144	129.414
147	150	27.281
147	148	156.831
151	152	391.04499999999996
152	87	11.367
152	151	391.045
152	153	54.81
154	155	973.0580000000002
154	64	414.99
154	156	738.523
154	157	271.84499999999997
73	72	77.31
73	158	217.345
73	159	80.136
159	73	80.136
159	58	77.369
58	160	213.70799999999997
58	159	77.369
58	161	638.438
161	162	216.403
161	163	86.296
161	58	638.438
163	164	216.715
163	161	86.296
163	165	86.718
165	166	178.94099999999997
165	167	490.29
165	163	86.718
167	168	215.952
167	169	258.88399999999996
167	170	575.587
167	165	490.28999999999996
170	171	217.246
170	167	575.5870000000001
170	172	487.39500000000004
172	50	378.155
172	170	487.395
173	174	43.796
173	175	110.89400000000002
177	178	274.6
177	179	245.262
180	181	203.082
180	182	141.41
183	184	76.647
183	180	80.107
185	186	184.508
185	183	237.507
187	185	81.355
187	188	100.74
189	190	98.587
189	48	174.76399999999998
189	187	256.224
191	88	12.296
191	192	65.969
193	194	67.389
193	191	887.55
195	196	737.3549999999998
195	197	151.77100000000002
198	195	101.428
198	199	317.856
198	114	156.913
200	198	192.483
200	201	162.28199999999998
202	203	469.57700000000006
202	200	122.56400000000001
204	205	15.427
204	206	568.5879999999999
207	204	673.637
208	209	78.92200000000001
208	207	495.21400000000006
208	210	278.662
211	212	109.60199999999999
211	213	255.28000000000003
214	211	226.986
214	212	197.163
215	216	19.966
215	214	50.486999999999995
217	215	92.006
217	218	198.935
219	53	233.394
219	220	96.948
219	221	41.259
222	27	104.62
222	223	17.3
222	219	594.191
224	225	120.818
224	226	16.688
224	222	576.837
227	224	723.4459999999999
227	228	25.016
229	11	124.07399999999998
229	227	85.65700000000001
229	230	22.828
10	229	84.202
231	232	16.711
231	233	243.62300000000002
231	234	180.024
235	236	734.253
235	237	20.593
235	238	162.45499999999998
239	240	18.314
239	241	225.388
239	235	554.076
242	243	134.253
242	239	803.9639999999999
242	244	18.033
245	246	18.308
245	242	804.386
247	248	38.071
247	249	56.325
94	247	75.907
94	250	18.3
94	251	100.57
97	96	183.909
97	93	491.774
97	252	18.306
101	97	241.01000000000002
101	98	233.29899999999998
101	253	14.481
254	255	46.313
254	256	155.226
257	255	39.666
257	258	676.533
258	259	122.53299999999999
258	260	84.95899999999999
258	257	676.533
260	106	166.178
260	104	173.961
260	258	84.95899999999999
104	260	173.961
104	107	223.88299999999998
104	261	73.854
104	102	230.288
107	105	731.4019999999999
107	262	250.248
107	104	223.883
262	263	299.021
262	107	250.248
263	264	401.459
263	15	265.256
263	262	299.02099999999996
265	136	124.514
265	266	100.436
265	267	99.232
265	268	52.569
265	269	210.577
269	138	119.899
269	270	176.379
269	271	176.91
269	265	210.577
270	141	117.704
270	269	176.379
270	272	176.746
270	273	179.825
272	270	176.746
272	145	117.05199999999999
272	274	178.43400000000003
272	275	131.2
275	276	22.924
275	272	131.20000000000002
275	277	217.808
275	149	104.245
278	279	66.22800000000001
278	280	140.169
278	276	361.342
281	282	87.638
281	283	154.47
283	284	145.007
283	285	808.605
283	281	154.47
286	284	23.767
286	287	142.44
286	288	808.778
287	286	142.44
287	289	154.76500000000001
287	290	576.22
289	291	215.56199999999998
289	287	154.76500000000001
289	292	808.99
291	289	215.56199999999998
291	171	228.32500000000002
291	293	577.312
171	170	217.246
171	291	228.32500000000002
171	294	808.8100000000002
295	296	77.073
295	297	266.141
299	300	212.043
301	302	173.70000000000002
301	303	205.754
301	304	306.051
302	305	13.078
302	301	173.70000000000002
302	306	256.265
307	277	427.77200000000005
307	305	294.252
307	308	122.553
308	307	122.553
309	310	125.081
309	311	170.839
312	313	12.248
312	119	302.55800000000005
312	314	28.389000000000003
315	316	16.672
315	317	214.80400000000003
315	318	208.834
319	320	16.778
321	320	185.77499999999998
321	322	422.899
176	323	133.929
324	325	158.86400000000003
160	324	229.346
160	326	157.905
119	327	35.739
119	312	302.558
119	328	439.719
327	119	35.739
327	118	67.242
329	195	262.26
329	330	86.98599999999999
330	199	95.821
330	331	119.90800000000002
203	40	113.62100000000001
203	332	512.922
333	297	349.543
333	334	312.608
333	335	469.23100000000005
335	210	310.93899999999996
335	336	273.777
335	337	703.598
337	338	273.84200000000004
337	174	309.315
337	339	555.787
339	340	78.977
339	341	310.649
340	342	244.21999999999997
340	343	274.894
342	344	275.251
342	345	308.379
342	346	161.554
346	347	76.886
346	348	309.504
347	349	273.957
347	350	398.72900000000004
350	351	245.04600000000002
350	179	272.92900000000003
350	352	311.32800000000003
351	177	272.138
351	353	78.907
353	354	311.147
353	355	239.225
355	356	80.868
355	357	272.077
356	358	310.95799999999997
356	359	236.489
359	360	273.584
359	361	79.40299999999999
361	362	310.883
361	363	244.87399999999997
363	364	310.93
363	48	273.721
363	47	170.793
47	365	250.18099999999998
47	45	275.284
366	367	10.096
366	368	267.641
366	369	83.184
370	369	475.8020000000001
370	371	272.39099999999996
372	373	163.275
372	374	274.667
372	370	318.907
372	375	291.644
373	376	275.532
