0.5	1.35388
0.530134	1.43863
0.562085	1.53913
0.595961	1.6497
0.631879	1.75844
0.669962	1.88944
0.71034	2.00754
0.753152	2.16569
0.798543	2.33066
0.846671	2.457
0.897699	2.62986
0.951802	2.79431
1.00917	3.01307
1.06999	3.12905
1.13447	3.25027
1.20285	3.55793
1.27534	3.76776
1.35221	3.92984
1.4337	4.21731
1.52011	4.50777
1.61173	4.76142
1.70886	5.20115
1.81185	5.53472
1.92105	5.68994
2.03683	6.012
2.15959	6.54435
2.28975	6.87681
2.42775	7.46925
2.57406	8.15073
2.7292	8.57613
2.89369	9.04029
3.06809	9.55501
3.253	10.525
3.44905	11.4193
3.65692	12.3836
3.87732	13.8666
4.111	14.4239
4.35877	19.9981
4.62147	22.7031
4.9	54.7715
