0.5	0.631482	0.828112	1.50003	1.22476
0.530134	0.670982	0.858089	1.59045	1.26113
0.562085	0.705214	0.881048	1.68631	1.29859
0.595961	0.761303	0.907416	1.78797	1.33715
0.631879	0.817337	0.950702	1.89575	1.37687
0.669962	0.852059	0.963252	2.01004	1.41777
0.71034	0.915822	1.01534	2.13124	1.45989
0.753152	0.974238	1.0451	2.25975	1.50327
0.798543	1.03402	1.08778	2.39604	1.54795
0.846671	1.10571	1.11205	2.54058	1.59397
0.897699	1.17437	1.15643	2.69387	1.64137
0.951802	1.25337	1.21821	2.85647	1.6902
1.00917	1.34222	1.25243	3.02896	1.74052
1.06999	1.40984	1.31034	3.21195	1.79238
1.13447	1.52367	1.35197	3.40613	1.84584
1.20285	1.6286	1.4276	3.61223	1.90096
1.27534	1.71443	1.47382	3.83103	1.95783
1.35221	1.83713	1.55314	4.0634	2.01653
1.4337	1.96115	1.63117	4.31028	2.07716
1.52011	2.09376	1.69345	4.57272	2.13985
1.61173	2.22683	1.74304	4.85187	2.20474
1.70886	2.37385	1.83727	5.14906	2.27201
1.81185	2.52914	1.9309	5.46578	2.3419
1.92105	2.69058	1.96536	5.80374	2.41471
2.03683	2.87772	2.07929	6.16498	2.49081
2.15959	3.04152	2.15117	6.55189	2.57074
2.28975	3.27481	2.23114	6.96744	2.65519
2.42775	3.48019	2.33279	7.41527	2.74517
2.57406	3.71478	2.36839	7.90011	2.8421
2.7292	3.92379	2.46516	8.42818	2.94809
2.89369	4.1983	2.51868	9.00803	3.06635
3.06809	4.52926	2.62386	9.65186	3.20194
3.253	4.80251	2.67623	10.3781	3.3633
3.44905	5.19956	2.76018	11.216	3.56517
3.65692	5.52139	2.82066	12.216	3.83524
3.87732	6.06219	2.92871	13.4743	4.23063
4.111	6.55983	2.9708	15.1999	4.88509
4.35877	7.20979	3.02704	17.9569	6.17995
4.62147	8.65135	3.34541	23.9826	9.68003
4.9	15.3256	6.96242	61.4198	35.2801
