0.5	0.721705	0.732004	1.00019	1.00011
0.530134	0.781867	0.757948	1.06052	1.02984
0.562085	0.835659	0.789963	1.1245	1.06045
0.595961	0.900604	0.812017	1.19235	1.09199
0.631879	0.963526	0.838022	1.26432	1.12447
0.669962	1.02364	0.85563	1.34066	1.15794
0.71034	1.09556	0.889372	1.42164	1.19243
0.753152	1.17203	0.913913	1.50755	1.22796
0.798543	1.26014	0.954367	1.59872	1.26459
0.846671	1.34665	0.983208	1.69547	1.30235
0.897699	1.44244	1.03	1.79817	1.3413
0.951802	1.55663	1.0702	1.90721	1.38148
1.00917	1.65232	1.11892	2.02302	1.42295
1.06999	1.78551	1.15508	2.14607	1.46578
1.13447	1.91208	1.20115	2.27686	1.51004
1.20285	2.06548	1.27383	2.41595	1.55584
1.27534	2.2442	1.34112	2.56398	1.60327
1.35221	2.3834	1.38158	2.72164	1.65248
1.4337	2.51648	1.43854	2.88972	1.70362
1.52011	2.7045	1.51473	3.06915	1.75691
1.61173	2.93861	1.59947	3.26097	1.81261
1.70886	3.17306	1.66572	3.46644	1.87108
1.81185	3.3628	1.71556	3.68706	1.93279
1.92105	3.67332	1.78754	3.92469	1.99841
2.03683	4.04709	1.93285	4.18169	2.06886
2.15959	4.24275	1.96586	4.46111	2.1455
2.28975	4.55973	2.02876	4.7671	2.23037
2.42775	5.06231	2.162	5.10548	2.32667
2.57406	5.49229	2.20029	5.48488	2.43963
2.7292	6.12496	2.28948	5.91882	2.57832
2.89369	6.91472	2.46974	6.43011	2.75957
3.06809	7.72775	2.58917	7.06111	3.01751
3.253	9.24128	2.85623	7.90126	3.43032
3.44905	11.3754	3.23606	9.18	4.21265
3.65692	16.6329	4.18605	11.7235	6.17402
3.87732	27.5813	5.22085	22.5598	16.332
4.111	57.396	10.6805	1e+10	1e+10
4.35877	109.295	19.7911	1e+10	1e+10
4.62147	236.768	67.2286	1e+10	1e+10
4.9	325.761	113.553	1e+10	1e+10
