1	0.0797707
1	0.0801771
1	0.0815091
1	0.0818875
1	0.0791987
1	0.0800351
2	0.114949
2	0.114413
2	0.114281
3	0.141217
3	0.144699
4	0.163851
5	0.185859
5	0.192124
6	0.199068
7	0.217326
8	0.23605
10	0.266714
11	0.274707
13	0.305737
15	0.326714
17	0.345044
19	0.359626
22	0.381632
25	0.406464
29	0.437116
34	0.468768
39	0.496331
44	0.511194
51	0.542937
58	0.573097
67	0.602637
76	0.626215
88	0.654995
100	0.689308
115	0.730054
132	0.74154
151	0.763762
173	0.776974
198	0.810769
227	0.831265
260	0.850695
298	0.859372
342	0.876994
391	0.887874
448	0.890413
514	0.928533
588	0.927544
674	0.933508
772	0.938269
884	0.949973
1013	0.940055
1160	0.964423
1328	0.967848
1522	0.965043
1743	0.978689
1996	0.982217
2286	0.980502
2619	0.984456
3000	0.987424
