0.5	0.555732
0.528978	0.58817
0.559636	0.626119
0.59207	0.661635
0.626385	0.70435
0.662688	0.747208
0.701094	0.787416
0.741727	0.844205
0.784715	0.899041
0.830194	0.958435
0.878309	1.02263
0.929213	1.09167
0.983067	1.1735
1.04004	1.2599
1.10032	1.35487
1.16409	1.45456
1.23156	1.57386
1.30293	1.69847
1.37845	1.84583
1.45834	1.98818
1.54286	2.15609
1.63227	2.34521
1.72687	2.52929
1.82696	2.75339
1.93284	2.981
2.04486	3.27346
2.16337	3.59678
2.28876	3.94946
2.4214	4.3677
2.56174	4.89197
2.71021	5.55894
2.86728	7.00388
3.03346	12.866
3.20927	34.7618
