1	0.0832776
1	0.0818486
1	0.0819158
1	0.0845493
1	0.0818937
1	0.0821807
2	0.120021
2	0.119637
2	0.117591
3	0.152622
3	0.149196
4	0.174768
5	0.193891
5	0.19498
6	0.211451
7	0.230204
8	0.250891
10	0.277064
11	0.290846
13	0.314943
15	0.336409
17	0.365386
19	0.373775
22	0.405634
25	0.427645
29	0.453132
34	0.492917
39	0.512811
44	0.545383
51	0.569057
58	0.606091
67	0.627979
76	0.656576
88	0.690505
100	0.711359
115	0.745282
132	0.760983
151	0.781294
173	0.801802
198	0.825055
227	0.845003
260	0.866395
298	0.882105
342	0.894662
391	0.904134
448	0.915261
514	0.916347
588	0.933497
674	0.942284
772	0.948356
884	0.960078
1013	0.962754
1160	0.965656
1328	0.970666
1522	0.972775
1743	0.975828
1996	0.983256
2286	0.98149
2619	0.984189
3000	0.987616
