1	0.0804146
1	0.0790785
1	0.0803231
1	0.0786398
1	0.0786267
1	0.0783315
2	0.113427
2	0.113683
2	0.113051
3	0.141055
3	0.141171
4	0.162929
5	0.186292
5	0.188384
6	0.200762
7	0.214384
8	0.23406
10	0.261128
11	0.271196
13	0.295968
15	0.315791
17	0.345703
19	0.348209
22	0.382599
25	0.396409
29	0.4253
34	0.462958
39	0.485736
44	0.506602
51	0.541452
58	0.561322
67	0.593282
76	0.616572
88	0.649776
100	0.679062
115	0.697836
132	0.733127
151	0.754223
173	0.782828
198	0.800898
227	0.822496
260	0.837632
298	0.860985
342	0.877692
391	0.885685
448	0.898542
514	0.916076
588	0.923779
674	0.933056
772	0.938927
884	0.947792
1013	0.954395
1160	0.959627
1328	0.964455
1522	0.967145
1743	0.972617
1996	0.976639
2286	0.980977
2619	0.981916
3000	0.984177
