1	0.0781464
1	0.0802961
1	0.0789769
1	0.0797645
1	0.0803371
1	0.0800123
2	0.113309
2	0.113017
2	0.114904
3	0.14144
3	0.143022
4	0.166023
5	0.183224
5	0.186776
6	0.201029
7	0.217876
8	0.237323
10	0.263803
11	0.273195
13	0.297677
15	0.320439
17	0.338685
19	0.354681
22	0.381275
25	0.397637
29	0.428124
34	0.452288
39	0.475741
44	0.507734
51	0.540183
58	0.556482
67	0.596067
76	0.618613
88	0.649396
100	0.68037
115	0.70085
132	0.732784
151	0.763579
173	0.781018
198	0.804906
227	0.826256
260	0.84454
298	0.861751
342	0.876514
391	0.892357
448	0.904352
514	0.91661
588	0.91905
674	0.936968
772	0.938452
884	0.948357
1013	0.952238
1160	0.959591
1328	0.963278
1522	0.96887
1743	0.973869
1996	0.976458
2286	0.976841
2619	0.981773
3000	0.984077
