0.5	0.70162	0.732664	1.00019	1.00011
0.530134	0.7511	0.756375	1.06052	1.02984
0.562085	0.790881	0.769165	1.1245	1.06045
0.595961	0.861565	0.7941	1.19235	1.09199
0.631879	0.933882	0.825089	1.26432	1.12447
0.669962	0.977459	0.843416	1.34066	1.15794
0.71034	1.04202	0.869696	1.42164	1.19243
0.753152	1.12518	0.910627	1.50755	1.22796
0.798543	1.21162	0.942298	1.59872	1.26459
0.846671	1.2916	0.965436	1.69547	1.30235
0.897699	1.39564	1.00696	1.79817	1.3413
0.951802	1.47648	1.02959	1.90721	1.38148
1.00917	1.56236	1.08506	2.02302	1.42295
1.06999	1.67123	1.11769	2.14607	1.46578
1.13447	1.80764	1.16892	2.27686	1.51004
1.20285	1.94077	1.22408	2.41595	1.55584
1.27534	2.07732	1.27634	2.56398	1.60327
1.35221	2.22436	1.35776	2.72164	1.65248
1.4337	2.38032	1.39198	2.88972	1.70362
1.52011	2.56658	1.45828	3.06915	1.75691
1.61173	2.734	1.52525	3.26097	1.81261
1.70886	2.90977	1.58878	3.46644	1.87108
1.81185	3.17454	1.68368	3.68706	1.93279
1.92105	3.34423	1.72577	3.92469	1.99841
2.03683	3.64136	1.8153	4.18169	2.06886
2.15959	3.93088	1.88364	4.46111	2.1455
2.28975	4.24185	1.93293	4.7671	2.23037
2.42775	4.63739	2.04989	5.10548	2.32667
2.57406	5.10097	2.11512	5.48488	2.43963
2.7292	5.53924	2.2034	5.91882	2.57832
2.89369	6.23086	2.32741	6.43011	2.75957
3.06809	6.88875	2.4113	7.06111	3.01751
3.253	8.32094	2.67858	7.90126	3.43032
3.44905	9.80215	2.94364	9.18	4.21265
3.65692	14.6208	4.17679	11.7235	6.17402
3.87732	20.6219	4.58275	22.5598	16.332
4.111	34.8608	8.08011	1e+10	1e+10
4.35877	84.2748	12.3709	1e+10	1e+10
4.62147	165.652	46.3801	1e+10	1e+10
4.9	283.286	93.2452	1e+10	1e+10
