0.5	1.33877
0.530134	1.3853
0.562085	1.54346
0.595961	1.65071
0.631879	1.77044
0.669962	1.89015
0.71034	2.00467
0.753152	2.16096
0.798543	2.30679
0.846671	2.46317
0.897699	2.63097
0.951802	2.76992
1.00917	3.00749
1.06999	3.13136
1.13447	3.3332
1.20285	3.57917
1.27534	3.84512
1.35221	4.01342
1.4337	4.35444
1.52011	4.50513
1.61173	4.87699
1.70886	5.23225
1.81185	5.39579
1.92105	5.76829
2.03683	6.18578
2.15959	6.61416
2.28975	6.91689
2.42775	7.36363
2.57406	7.80173
2.7292	8.45372
2.89369	9.10853
3.06809	9.7717
3.253	10.4501
3.44905	11.4574
3.65692	11.8125
3.87732	13.2157
4.111	15.3702
4.35877	17.4736
4.62147	28.1859
4.9	36.979
