0.5	1.5149	1.32165	1.00019	1.00011
0.530134	1.62738	1.34552	1.06052	1.02984
0.562085	1.75842	1.42338	1.1245	1.06045
0.595961	1.88751	1.4718	1.19235	1.09199
0.631879	2.01305	1.53647	1.26432	1.12447
0.669962	2.15731	1.58438	1.34066	1.15794
0.71034	2.35144	1.66324	1.42164	1.19243
0.753152	2.53179	1.70553	1.50755	1.22796
0.798543	2.68831	1.76501	1.59872	1.26459
0.846671	2.88024	1.81333	1.69547	1.30235
0.897699	3.12352	1.89581	1.79817	1.3413
0.951802	3.33216	1.95263	1.90721	1.38148
1.00917	3.55813	2.04229	2.02302	1.42295
1.06999	3.85597	2.12601	2.14607	1.46578
1.13447	4.13077	2.19301	2.27686	1.51004
1.20285	4.38128	2.23608	2.41595	1.55584
1.27534	4.71124	2.31391	2.56398	1.60327
1.35221	4.97396	2.35907	2.72164	1.65248
1.4337	5.30024	2.47391	2.88972	1.70362
1.52011	5.7586	2.57993	3.06915	1.75691
1.61173	6.19832	2.71025	3.26097	1.81261
1.70886	6.62162	2.74142	3.46644	1.87108
1.81185	7.032	2.81847	3.68706	1.93279
1.92105	7.6239	3.03089	3.92469	1.99841
2.03683	8.02167	3.04294	4.18169	2.06886
2.15959	8.74215	3.26519	4.46111	2.1455
2.28975	9.59408	3.4801	4.7671	2.23037
2.42775	10.2602	3.57427	5.10548	2.32667
2.57406	11.2674	3.85482	5.48488	2.43963
2.7292	12.6596	4.38549	5.91882	2.57832
2.89369	14.0821	4.73793	6.43011	2.75957
3.06809	16.0636	5.45881	7.06111	3.01751
3.253	19.5304	7.34612	7.90126	3.43032
3.44905	23.7107	8.61382	9.18	4.21265
3.65692	30.2582	10.208	11.7235	6.17402
3.87732	44.8043	15.0805	22.5598	16.332
4.111	110.915	37.3804	1e+10	1e+10
4.35877	446.703	165.208	1e+10	1e+10
4.62147	994.343	455.227	1e+10	1e+10
4.9	1632.18	871.13	1e+10	1e+10
