3000050	21.9048
3000100	20.5349
3000150	21.7937
3000200	22.4878
3000250	22.7156
3000300	22.4331
3000350	22.4795
3000400	22.2874
3000450	21.6526
3000500	20.4155
3000550	19.7344
3000600	20.1081
3000650	20.6594
3000700	21.1137
3000750	21.4922
3000800	21.8588
3000850	21.5482
3000900	21.2072
3000950	21.0049
3001000	20.6476
3001050	20.5088
3001100	20.7853
3001150	20.7595
3001200	20.7121
3001250	20.8
3001300	20.9679
3001350	21.201
3001400	21.7387
3001450	22.2107
3001500	22.4969
3001550	22.6949
3001600	22.9764
3001650	23.4614
3001700	23.6981
3001750	23.9474
3001800	24.0209
3001850	24.0254
3001900	24.0161
3001950	24.0667
3002000	24.0885
3002050	24.2092
3002100	24.4563
3002150	24.8538
3002200	25.0746
3002250	25.1893
3002300	24.9591
3002350	24.8643
3002400	24.6301
3002450	24.4689
3002500	24.221
3002550	24.0991
3002600	23.9155
3002650	23.7056
3002700	23.5293
3002750	23.3423
3002800	23.3721
3002850	23.4171
3002900	23.4799
3002950	23.4186
3003000	23.3036
3003050	23.2511
3003100	23.2492
3003150	22.9831
3003200	22.8146
3003250	22.6086
3003300	22.5237
3003350	22.3747
3003400	22.315
3003450	22.3585
3003500	22.4359
3003550	22.5427
3003600	22.6335
3003650	22.6918
3003700	22.8103
3003750	22.9494
3003800	23.0537
3003850	23.1686
3003900	23.2385
3003950	23.3
3004000	23.3233
3004050	23.4256
3004100	23.5322
3004150	23.7366
3004200	23.9477
3004250	24.19
3004300	24.4034
3004350	24.4359
3004400	24.4881
3004450	24.5558
3004500	24.6851
3004550	24.8484
3004600	24.9358
3004650	24.9773
3004700	24.9905
3004750	24.9778
3004800	24.8772
3004850	24.7175
3004900	24.681
3004950	24.6374
3005000	24.5892
3005050	24.5437
3005100	24.4831
3005150	24.4168
3005200	24.4169
3005250	24.387
3005300	24.2738
3005350	24.1728
3005400	24.1207
3005450	24.0462
3005500	24.0165
3005550	23.9584
3005600	23.8397
3005650	23.8377
3005700	23.8744
3005750	23.9064
3005800	23.8875
3005850	23.8661
3005900	23.8464
3005950	23.88
3006000	23.9025
3006050	23.8826
3006100	23.8112
3006150	23.7699
3006200	23.7356
3006250	23.7614
3006300	23.839
3006350	23.9613
3006400	24.125
3006450	24.2292
3006500	24.3245
3006550	24.4146
3006600	24.3951
3006650	24.359
3006700	24.3781
3006750	24.4127
3006800	24.4439
3006850	24.4503
3006900	24.4864
3006950	24.4941
3007000	24.4968
3007050	24.5233
3007100	24.5162
3007150	24.5444
3007200	24.5319
3007250	24.5794
3007300	24.5664
3007350	24.5437
3007400	24.5192
3007450	24.4991
3007500	24.5038
3007550	24.554
3007600	24.6168
3007650	24.6978
3007700	24.7457
3007750	24.8623
3007800	25.019
3007850	25.1316
3007900	25.1778
3007950	25.1882
3008000	25.2059
3008050	25.2199
3008100	25.1945
3008150	25.1986
3008200	25.1706
3008250	25.1285
3008300	25.0385
3008350	24.9837
3008400	24.9291
3008450	24.9083
3008500	24.9
3008550	24.8744
3008600	24.8039
3008650	24.698
3008700	24.6482
3008750	24.6064
3008800	24.6065
3008850	24.5925
3008900	24.6191
3008950	24.6325
3009000	24.5965
3009050	24.546
3009100	24.5275
3009150	24.4769
3009200	24.4743
3009250	24.5142
3009300	24.5351
3009350	24.5571
3009400	24.5502
3009450	24.4844
3009500	24.4837
3009550	24.4729
3009600	24.4797
3009650	24.4378
3009700	24.4098
3009750	24.3855
3009800	24.3874
3009850	24.3523
3009900	24.3232
3009950	24.2502
3010000	24.2325
3010050	24.2428
3010100	24.2725
3010150	24.3152
3010200	24.3665
3010250	24.4246
3010300	24.4689
3010350	24.5419
3010400	24.6303
3010450	24.7406
3010500	24.836
3010550	24.9584
3010600	25.0106
3010650	25.0401
3010700	25.0633
3010750	25.0556
3010800	25.051
3010850	25.035
3010900	24.9991
3010950	24.9668
3011000	24.9527
3011050	24.8899
3011100	24.8781
3011150	24.9067
3011200	24.9648
3011250	25.0077
3011300	25.0025
3011350	25.008
3011400	25.0308
3011450	25.0951
3011500	25.1429
3011550	25.1929
3011600	25.2393
3011650	25.2725
3011700	25.3086
3011750	25.3138
3011800	25.3088
3011850	25.2903
3011900	25.2765
3011950	25.266
3012000	25.2558
3012050	25.216
3012100	25.1836
3012150	25.1551
3012200	25.1162
3012250	25.1108
3012300	25.0944
3012350	25.0669
3012400	25.0428
3012450	25.0299
3012500	25.0457
3012550	25.0694
3012600	25.0788
3012650	25.0489
3012700	25.0348
3012750	24.9974
3012800	24.9669
3012850	24.8958
3012900	24.8841
3012950	24.8766
3013000	24.8677
3013050	24.8326
3013100	24.8034
3013150	24.7729
3013200	24.7324
3013250	24.7002
3013300	24.6657
3013350	24.6325
3013400	24.6131
3013450	24.5883
3013500	24.5514
3013550	24.5211
3013600	24.5019
3013650	24.4622
3013700	24.454
3013750	24.4418
3013800	24.4308
3013850	24.4248
3013900	24.4155
3013950	24.4178
3014000	24.4417
3014050	24.4633
3014100	24.4974
3014150	24.5534
3014200	24.6023
3014250	24.6381
3014300	24.7156
3014350	24.7713
3014400	24.8523
3014450	24.9512
3014500	25.0176
3014550	25.0766
3014600	25.1229
3014650	25.1659
3014700	25.1995
3014750	25.2314
3014800	25.267
3014850	25.3125
3014900	25.3423
3014950	25.3681
3015000	25.366
3015050	25.3646
3015100	25.3816
3015150	25.3892
3015200	25.4113
3015250	25.4417
3015300	25.4643
3015350	25.487
3015400	25.4889
3015450	25.4753
3015500	25.4467
3015550	25.3839
3015600	25.3598
3015650	25.3591
3015700	25.3341
3015750	25.3054
3015800	25.28
3015850	25.2809
3015900	25.2856
3015950	25.3043
3016000	25.2951
3016050	25.239
3016100	25.2159
3016150	25.2194
3016200	25.2354
3016250	25.2539
3016300	25.2746
3016350	25.3065
3016400	25.3514
3016450	25.3955
3016500	25.4419
3016550	25.5157
3016600	25.5637
3016650	25.588
3016700	25.6002
3016750	25.6052
3016800	25.5574
3016850	25.5333
3016900	25.5179
3016950	25.5051
3017000	25.4786
3017050	25.4347
3017100	25.3952
3017150	25.3707
3017200	25.3549
3017250	25.3238
3017300	25.2963
3017350	25.2854
3017400	25.2907
3017450	25.302
3017500	25.3036
3017550	25.2642
3017600	25.2461
3017650	25.2226
3017700	25.186
3017750	25.1639
3017800	25.131
3017850	25.0965
3017900	25.0661
3017950	25.0568
3018000	25.0496
3018050	25.057
3018100	25.0756
3018150	25.0967
3018200	25.1159
3018250	25.1364
3018300	25.1392
3018350	25.1435
3018400	25.1501
3018450	25.1507
3018500	25.1533
3018550	25.1519
3018600	25.1449
3018650	25.1401
3018700	25.1203
3018750	25.1084
3018800	25.1064
3018850	25.1132
3018900	25.1239
3018950	25.1528
3019000	25.1959
3019050	25.2253
3019100	25.2591
3019150	25.2867
3019200	25.3291
3019250	25.3754
3019300	25.4176
3019350	25.4697
3019400	25.5233
3019450	25.5719
3019500	25.6165
3019550	25.6731
3019600	25.7238
3019650	25.7442
3019700	25.7689
3019750	25.7868
3019800	25.8189
3019850	25.8587
3019900	25.9061
3019950	25.9474
3020000	26.0391
3020050	26.0919
3020100	26.1425
3020150	26.1716
3020200	26.1868
3020250	26.1652
3020300	26.1339
3020350	26.1187
3020400	26.1051
3020450	26.0769
3020500	26.0682
3020550	26.0445
3020600	26.0153
3020650	25.9792
3020700	25.9475
3020750	25.924
3020800	25.8893
3020850	25.8661
3020900	25.8422
3020950	25.8309
3021000	25.8155
3021050	25.797
3021100	25.7632
3021150	25.7354
3021200	25.7054
3021250	25.6808
3021300	25.6666
3021350	25.6548
3021400	25.6353
3021450	25.6089
3021500	25.5843
3021550	25.571
3021600	25.5522
3021650	25.5438
3021700	25.517
3021750	25.4919
3021800	25.4745
3021850	25.4399
3021900	25.4155
3021950	25.3905
3022000	25.3802
3022050	25.3582
3022100	25.3393
3022150	25.33
3022200	25.3187
3022250	25.2941
3022300	25.2715
3022350	25.267
3022400	25.285
3022450	25.2848
3022500	25.2589
3022550	25.2292
3022600	25.2145
3022650	25.1902
3022700	25.1802
3022750	25.1749
3022800	25.1531
3022850	25.1444
3022900	25.1586
3022950	25.181
3023000	25.1933
3023050	25.1974
3023100	25.2029
3023150	25.1923
3023200	25.1592
3023250	25.1294
3023300	25.1177
3023350	25.099
3023400	25.0854
3023450	25.0786
3023500	25.0738
3023550	25.0815
3023600	25.0979
3023650	25.1294
3023700	25.1562
3023750	25.1818
3023800	25.195
3023850	25.1765
3023900	25.1668
3023950	25.1716
3024000	25.1826
3024050	25.1977
3024100	25.2011
3024150	25.2037
3024200	25.2007
3024250	25.1876
3024300	25.1877
3024350	25.204
3024400	25.2262
3024450	25.2582
3024500	25.2829
3024550	25.2745
3024600	25.2651
3024650	25.2366
3024700	25.2069
3024750	25.1751
3024800	25.1652
3024850	25.1418
3024900	25.108
3024950	25.0877
3025000	25.0795
3025050	25.0665
3025100	25.0631
3025150	25.0644
3025200	25.0767
3025250	25.1047
3025300	25.1322
3025350	25.1551
3025400	25.1755
3025450	25.2024
3025500	25.2198
3025550	25.2399
3025600	25.2651
3025650	25.2814
3025700	25.2733
3025750	25.2584
3025800	25.2343
3025850	25.2282
3025900	25.2334
3025950	25.2284
3026000	25.2148
3026050	25.2041
3026100	25.2038
3026150	25.2128
3026200	25.2287
3026250	25.2336
3026300	25.2371
3026350	25.2535
3026400	25.2723
3026450	25.284
3026500	25.2818
3026550	25.2884
3026600	25.2749
3026650	25.2555
3026700	25.243
3026750	25.2418
3026800	25.2485
3026850	25.2362
3026900	25.2096
3026950	25.2038
3027000	25.2063
3027050	25.2047
3027100	25.1837
3027150	25.1725
3027200	25.1697
3027250	25.1659
3027300	25.1563
3027350	25.1511
3027400	25.1535
3027450	25.1589
3027500	25.1544
3027550	25.1447
3027600	25.1406
3027650	25.1232
3027700	25.1183
3027750	25.1135
3027800	25.1161
3027850	25.1008
3027900	25.087
3027950	25.0768
3028000	25.0723
3028050	25.0702
3028100	25.0597
3028150	25.0508
3028200	25.0322
3028250	25.0143
3028300	24.9961
3028350	24.9826
3028400	24.9755
3028450	24.9565
3028500	24.9349
3028550	24.9245
3028600	24.9146
3028650	24.8963
3028700	24.874
3028750	24.8601
3028800	24.8451
3028850	24.8482
3028900	24.8448
3028950	24.8511
3029000	24.8633
3029050	24.8681
3029100	24.8882
3029150	24.9081
3029200	24.9347
3029250	24.9831
3029300	25.0194
3029350	25.0333
3029400	25.0474
3029450	25.0525
3029500	25.0672
3029550	25.085
3029600	25.1049
3029650	25.1329
3029700	25.1519
3029750	25.1791
3029800	25.2027
3029850	25.2206
3029900	25.2465
3029950	25.2838
3030000	25.3263
3030050	25.3437
3030100	25.3505
3030150	25.3529
3030200	25.3392
3030250	25.3217
3030300	25.3055
3030350	25.2865
3030400	25.2792
3030450	25.265
3030500	25.2463
3030550	25.2293
3030600	25.2189
3030650	25.212
3030700	25.2084
3030750	25.2112
3030800	25.2132
3030850	25.2201
3030900	25.2228
3030950	25.2241
3031000	25.2295
3031050	25.2235
3031100	25.2064
3031150	25.1984
3031200	25.2
3031250	25.2062
3031300	25.2273
3031350	25.2566
3031400	25.2738
3031450	25.3014
3031500	25.3203
3031550	25.3637
3031600	25.3957
3031650	25.4233
3031700	25.458
3031750	25.4761
3031800	25.4945
3031850	25.5115
3031900	25.5324
3031950	25.5553
3032000	25.5808
3032050	25.6059
3032100	25.6209
3032150	25.6491
3032200	25.6657
3032250	25.6795
3032300	25.7021
3032350	25.7368
3032400	25.7741
3032450	25.8147
3032500	25.8483
3032550	25.8671
3032600	25.8852
3032650	25.908
3032700	25.9427
3032750	25.9707
3032800	25.9969
