1	0.0798357
1	0.0802316
1	0.0798964
1	0.0808408
1	0.0788933
1	0.0809248
2	0.117439
2	0.116802
2	0.117834
3	0.142328
3	0.145775
4	0.169149
5	0.19074
5	0.192693
6	0.210199
7	0.223877
8	0.243066
10	0.268971
11	0.281053
13	0.306765
15	0.332274
17	0.34606
19	0.368574
22	0.390786
25	0.418172
29	0.443204
34	0.473633
39	0.492414
44	0.52509
51	0.550598
58	0.578838
67	0.612826
76	0.637161
88	0.666383
100	0.704076
115	0.724904
132	0.748552
151	0.770074
173	0.798465
198	0.813015
227	0.835227
260	0.857092
298	0.866451
342	0.878624
391	0.899529
448	0.908455
514	0.921494
588	0.929192
674	0.940418
772	0.946743
884	0.952064
1013	0.957112
1160	0.964898
1328	0.968009
1522	0.970847
1743	0.974468
1996	0.978257
2286	0.981583
2619	0.981915
3000	0.984868
