1	0.0930276
1	0.0933766
1	0.0945584
1	0.0950058
1	0.0963206
1	0.0952689
2	0.137552
2	0.136893
2	0.136145
3	0.171037
3	0.175947
4	0.20137
5	0.227972
5	0.228801
6	0.251923
7	0.271088
8	0.298377
10	0.324367
11	0.35417
13	0.377334
15	0.399984
17	0.419064
19	0.436432
22	0.471422
25	0.496139
29	0.536544
34	0.570664
39	0.595549
44	0.629633
51	0.659175
58	0.677197
67	0.707686
76	0.73518
88	0.761826
100	0.783142
115	0.804657
132	0.825692
151	0.844217
173	0.865569
198	0.877963
227	0.888091
260	0.901882
298	0.914138
342	0.918408
391	0.934128
448	0.940149
514	0.95101
588	0.954911
674	0.961048
772	0.966297
884	0.970247
1013	0.970262
1160	0.976058
1328	0.981909
1522	0.984474
1743	0.984419
1996	0.98707
2286	0.988404
2619	0.991221
3000	0.989847
