0.5	0.530939
0.529854	0.567613
0.561491	0.602782
0.595017	0.635984
0.630545	0.6779
0.668193	0.717934
0.70809	0.765274
0.750369	0.80982
0.795173	0.864145
0.842651	0.915878
0.892965	0.978252
0.946283	1.04097
1.00278	1.11239
1.06266	1.17981
1.12611	1.26326
1.19335	1.35045
1.2646	1.44417
1.34011	1.53309
1.42012	1.65298
1.50492	1.76614
1.59477	1.88625
1.68999	2.01916
1.7909	2.17374
1.89783	2.32433
2.01115	2.49793
2.13123	2.6683
2.25849	2.87711
2.39334	3.0901
2.53624	3.31775
2.68768	3.58683
2.84815	3.87558
3.01821	4.18754
3.19842	4.57066
3.3894	5.05263
3.59177	5.68562
3.80623	7.0533
4.0335	16.3346
4.27433	60.6386
