1	0.0857943
1	0.0870044
1	0.0857893
1	0.0856576
1	0.083156
1	0.0852326
2	0.125814
2	0.124996
2	0.124805
3	0.154181
3	0.155018
4	0.180198
5	0.212088
5	0.201243
6	0.222865
7	0.242755
8	0.258294
10	0.292479
11	0.305395
13	0.322035
15	0.358971
17	0.375858
19	0.394783
22	0.424568
25	0.447507
29	0.479737
34	0.501389
39	0.543642
44	0.56123
51	0.602693
58	0.628751
67	0.657467
76	0.676623
88	0.725702
100	0.738262
115	0.759751
132	0.781951
151	0.804612
173	0.826618
198	0.843264
227	0.86124
260	0.879095
298	0.88367
342	0.903525
391	0.915219
448	0.922441
514	0.939737
588	0.944973
674	0.948403
772	0.952885
884	0.96035
1013	0.964151
1160	0.966734
1328	0.972762
1522	0.97457
1743	0.98101
1996	0.982024
2286	0.98368
2619	0.986963
3000	0.989106
