0.5	0.564659	0.691725	1.00019	1.00011
0.530134	0.601169	0.721058	1.06052	1.02984
0.562085	0.638338	0.726562	1.1245	1.06045
0.595961	0.6667	0.743406	1.19235	1.09199
0.631879	0.706667	0.762334	1.26432	1.12447
0.669962	0.766667	0.795251	1.34066	1.15794
0.71034	0.802852	0.807596	1.42164	1.19243
0.753152	0.865761	0.834928	1.50755	1.22796
0.798543	0.919867	0.850556	1.59872	1.26459
0.846671	0.975806	0.881077	1.69547	1.30235
0.897699	1.02762	0.892054	1.79817	1.3413
0.951802	1.08274	0.932344	1.90721	1.38148
1.00917	1.15112	0.951076	2.02302	1.42295
1.06999	1.22062	0.975241	2.14607	1.46578
1.13447	1.31934	1.01754	2.27686	1.51004
1.20285	1.38292	1.04154	2.41595	1.55584
1.27534	1.47116	1.0831	2.56398	1.60327
1.35221	1.55964	1.11398	2.72164	1.65248
1.4337	1.65526	1.16409	2.88972	1.70362
1.52011	1.76733	1.2128	3.06915	1.75691
1.61173	1.89399	1.27033	3.26097	1.81261
1.70886	2.02775	1.3055	3.46644	1.87108
1.81185	2.11743	1.35547	3.68706	1.93279
1.92105	2.25338	1.4048	3.92469	1.99841
2.03683	2.41263	1.46026	4.18169	2.06886
2.15959	2.58034	1.52115	4.46111	2.1455
2.28975	2.72355	1.55646	4.7671	2.23037
2.42775	2.94894	1.60956	5.10548	2.32667
2.57406	3.13943	1.64863	5.48488	2.43963
2.7292	3.32617	1.68356	5.91882	2.57832
2.89369	3.57033	1.70638	6.43011	2.75957
3.06809	3.83077	1.74321	7.06111	3.01751
3.253	4.20549	1.79788	7.90126	3.43032
3.44905	4.51477	1.77473	9.18	4.21265
3.65692	4.96499	1.7799	11.7235	6.17402
3.87732	5.47973	1.85466	22.5598	16.332
4.111	6.44548	1.9426	1e+10	1e+10
4.35877	9.5457	2.34717	1e+10	1e+10
4.62147	26.4115	4.12382	1e+10	1e+10
4.9	62.4078	11.169	1e+10	1e+10
