3037500	7.04567
3075000	7.13639
3112500	7.1354
3150000	7.16927
3187500	7.1642
3225000	7.15234
3262500	7.15805
3300000	7.16856
3337500	7.16307
3375000	7.15343
3412500	7.14367
3450000	7.13249
3487500	7.12258
3525000	7.11474
3562500	7.10429
3600000	7.09617
3637500	7.08727
3675000	7.08288
3712500	7.07553
3750000	7.07943
3787500	7.08771
3825000	7.09403
3862500	7.09512
3900000	7.09639
3937500	7.09749
3975000	7.09561
4012500	7.09437
4050000	7.09149
4087500	7.09085
4125000	7.08816
4162500	7.08591
4200000	7.08491
4237500	7.08229
4275000	7.07913
4312500	7.07611
4350000	7.07325
4387500	7.0714
4425000	7.07226
4462500	7.07762
4500000	7.08039
4537500	7.08008
4575000	7.08213
4612500	7.08412
4650000	7.08449
4687500	7.08475
4725000	7.08277
4762500	7.08354
4800000	7.08229
4837500	7.0796
4875000	7.07817
4912500	7.07605
4950000	7.074
4987500	7.07169
5025000	7.06879
5062500	7.06576
5100000	7.06283
5137500	7.06565
5175000	7.06733
5212500	7.06868
5250000	7.0705
5287500	7.07173
5325000	7.07344
5362500	7.07349
5400000	7.07366
5437500	7.07326
5475000	7.0736
5512500	7.07226
5550000	7.07134
5587500	7.06966
5625000	7.06795
5662500	7.06748
5700000	7.06662
5737500	7.06552
5775000	7.06349
5812500	7.06315
