1	0.132131
1	0.138065
1	0.131036
1	0.130758
1	0.129609
1	0.126652
2	0.197514
2	0.196697
2	0.200229
3	0.24028
3	0.246775
4	0.295356
5	0.332828
5	0.321283
6	0.360078
7	0.388678
8	0.425482
10	0.46765
11	0.490466
13	0.518522
15	0.549895
17	0.602235
19	0.615977
22	0.636015
25	0.667918
29	0.70249
34	0.710123
39	0.747699
44	0.753989
51	0.789211
58	0.805735
67	0.821014
76	0.850873
88	0.852773
100	0.86689
115	0.887451
132	0.904233
151	0.907421
173	0.928391
198	0.937163
227	0.946385
260	0.957453
298	0.958101
342	0.965088
391	0.973023
448	0.973371
514	0.982123
588	0.98669
674	0.982703
772	0.987562
884	0.991801
1013	0.989018
1160	0.995035
1328	0.996967
1522	0.995021
1743	0.997242
1996	0.998545
2286	0.997636
2619	0.998457
3000	0.996226
